Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-eqdz,branch-m64g,branch-jfu9,branch-n4qm,branch-vz7v,randomiser-q5z8,branch-gyqg,branch-lrfh,checkpoint-pq3t,checkpoint-p1b9,branch-pusb,Manipulation: Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,audio_cue,item,written_cue
11,1765668873078,13/12/2025 23:34:33,1765668873042,-7,13/12/2025 16:34:33,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,2,1,1,Screen 1,advancementZone,continue_button,11960.5,,,0,,,,,,,,StemComp-Instructions,,,
12,1765668893981,13/12/2025 23:34:53,1765668893951,-7,13/12/2025 16:34:53,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,2,1,2,Screen 2,advancementZone,continue_button,20877.5,,,0,,,,,,,,StemComp-Instructions,,,
13,1765668895466,13/12/2025 23:34:55,1765668895436,-7,13/12/2025 16:34:55,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,12,1,1,Screen 3,Zone1,timelimit_screen,1501.6000000000058,,,0,,,,,1,,1,stemComp,pa.mp3,parung,PA____
14,1765668897072,13/12/2025 23:34:57,1765668897021,-7,13/12/2025 16:34:57,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,12,1,2,Screen 1,audioCue,content_audio,1578.2999999970198,,,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
15,1765668897283,13/12/2025 23:34:57,1765668897058,-7,13/12/2025 16:34:57,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,12,1,3,Screen 2,advancementZone,audio_recording,30.600000001490116,,STARTED RECORDING,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
16,1765668901160,13/12/2025 23:35:01,1765668901128,-7,13/12/2025 16:35:01,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,12,1,3,Screen 2,Zone1,continue_button,4097.29999999702,,,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
17,1765668901462,13/12/2025 23:35:01,1765668901151,-7,13/12/2025 16:35:01,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,12,1,3,Screen 2,advancementZone,audio_recording,4123.60000000149,,STOPPED RECORDING,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
18,1765668901462,13/12/2025 23:35:01,1765668901152,-7,13/12/2025 16:35:01,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,12,1,3,Screen 2,advancementZone,audio_recording,4124.29999999702,,TRANSCODING START,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
19,1765668902043,13/12/2025 23:35:02,1765668902014,-7,13/12/2025 16:35:02,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,12,1,3,Screen 2,advancementZone,audio_recording,395.70000000298023,,TRANSCODING FINISH,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
20,1765668902288,13/12/2025 23:35:02,1765668902017,-7,13/12/2025 16:35:02,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,12,1,3,Screen 2,advancementZone,audio_recording,398.6000000014901,,250842-10-14743096-task-vo82-51388901-parung-2-3.mp3,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
21,1765668902288,13/12/2025 23:35:02,1765668902017,-7,13/12/2025 16:35:02,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,12,1,3,Screen 2,advancementZone,audio_recording,398.8999999985099,,https://app.gorilla.sc/uploads/schedule/51388901?filename=parung-2-3.mp3,0,,,,,,,1,stemComp,pa.mp3,parung,PA____
22,1765668903145,13/12/2025 23:35:03,1765668903111,-7,13/12/2025 16:35:03,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,4,2,1,Screen 3,Zone1,timelimit_screen,1501.6000000000058,,,0,,,,,1,,1,stemComp,vo.mp3,vorgal,VO____
23,1765668904706,13/12/2025 23:35:04,1765668904681,-7,13/12/2025 16:35:04,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,4,2,2,Screen 1,audioCue,content_audio,1564.7999999970198,,,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
24,1765668904927,13/12/2025 23:35:04,1765668904727,-7,13/12/2025 16:35:04,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,4,2,3,Screen 2,advancementZone,audio_recording,37,,STARTED RECORDING,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
25,1765668907920,13/12/2025 23:35:07,1765668907885,-7,13/12/2025 16:35:07,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,4,2,3,Screen 2,Zone1,continue_button,3192.9000000059605,,,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
26,1765668908143,13/12/2025 23:35:08,1765668907911,-7,13/12/2025 16:35:07,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,4,2,3,Screen 2,advancementZone,audio_recording,3221.10000000149,,STOPPED RECORDING,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
27,1765668908143,13/12/2025 23:35:08,1765668907911,-7,13/12/2025 16:35:07,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,4,2,3,Screen 2,advancementZone,audio_recording,3221.8000000044703,,TRANSCODING START,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
28,1765668908649,13/12/2025 23:35:08,1765668908606,-7,13/12/2025 16:35:08,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,4,2,3,Screen 2,advancementZone,audio_recording,226.89999999850988,,TRANSCODING FINISH,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
29,1765668908871,13/12/2025 23:35:08,1765668908609,-7,13/12/2025 16:35:08,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,4,2,3,Screen 2,advancementZone,audio_recording,230.10000000149012,,250842-10-14743096-task-vo82-51388901-vorgal-3-3.mp3,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
30,1765668908871,13/12/2025 23:35:08,1765668908609,-7,13/12/2025 16:35:08,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,4,2,3,Screen 2,advancementZone,audio_recording,230.39999999850988,,https://app.gorilla.sc/uploads/schedule/51388901?filename=vorgal-3-3.mp3,0,,,,,,,1,stemComp,vo.mp3,vorgal,VO____
31,1765668909945,13/12/2025 23:35:09,1765668909868,-7,13/12/2025 16:35:09,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,7,3,1,Screen 3,Zone1,timelimit_screen,1501.699999999997,,,0,,,,,1,,1,stemComp,so.mp3,solly,SO___
32,1765668911495,13/12/2025 23:35:11,1765668911420,-7,13/12/2025 16:35:11,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,7,3,2,Screen 1,audioCue,content_audio,1546,,,0,,,,,,,1,stemComp,so.mp3,solly,SO___
33,1765668911722,13/12/2025 23:35:11,1765668911454,-7,13/12/2025 16:35:11,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,7,3,3,Screen 2,advancementZone,audio_recording,28.5,,STARTED RECORDING,0,,,,,,,1,stemComp,so.mp3,solly,SO___
34,1765668915732,13/12/2025 23:35:15,1765668915695,-7,13/12/2025 16:35:15,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,7,3,3,Screen 2,Zone1,continue_button,4266.69999999553,,,0,,,,,,,1,stemComp,so.mp3,solly,SO___
35,1765668916006,13/12/2025 23:35:16,1765668915721,-7,13/12/2025 16:35:15,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,7,3,3,Screen 2,advancementZone,audio_recording,4295.79999999702,,STOPPED RECORDING,0,,,,,,,1,stemComp,so.mp3,solly,SO___
36,1765668916006,13/12/2025 23:35:16,1765668915722,-7,13/12/2025 16:35:15,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,7,3,3,Screen 2,advancementZone,audio_recording,4296.5999999940395,,TRANSCODING START,0,,,,,,,1,stemComp,so.mp3,solly,SO___
37,1765668916592,13/12/2025 23:35:16,1765668916557,-7,13/12/2025 16:35:16,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,7,3,3,Screen 2,advancementZone,audio_recording,355.29999999701977,,TRANSCODING FINISH,0,,,,,,,1,stemComp,so.mp3,solly,SO___
38,1765668916821,13/12/2025 23:35:16,1765668916562,-7,13/12/2025 16:35:16,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,7,3,3,Screen 2,advancementZone,audio_recording,360,,250842-10-14743096-task-vo82-51388901-solly-4-3.mp3,0,,,,,,,1,stemComp,so.mp3,solly,SO___
39,1765668916821,13/12/2025 23:35:16,1765668916562,-7,13/12/2025 16:35:16,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,7,3,3,Screen 2,advancementZone,audio_recording,360.29999999701977,,https://app.gorilla.sc/uploads/schedule/51388901?filename=solly-4-3.mp3,0,,,,,,,1,stemComp,so.mp3,solly,SO___
40,1765668917741,13/12/2025 23:35:17,1765668917694,-7,13/12/2025 16:35:17,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,6,4,1,Screen 3,Zone1,timelimit_screen,1501.699999999997,,,0,,,,,1,,1,stemComp,ta.mp3,tabric,TA____
41,1765668919347,13/12/2025 23:35:19,1765668919280,-7,13/12/2025 16:35:19,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,6,4,2,Screen 1,audioCue,content_audio,1580.6999999955297,,,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
42,1765668919618,13/12/2025 23:35:19,1765668919313,-7,13/12/2025 16:35:19,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,6,4,3,Screen 2,advancementZone,audio_recording,28.399999998509884,,STARTED RECORDING,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
43,1765668923594,13/12/2025 23:35:23,1765668923567,-7,13/12/2025 16:35:23,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,6,4,3,Screen 2,Zone1,continue_button,4279,,,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
44,1765668923819,13/12/2025 23:35:23,1765668923594,-7,13/12/2025 16:35:23,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,6,4,3,Screen 2,advancementZone,audio_recording,4308.89999999851,,STOPPED RECORDING,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
45,1765668923819,13/12/2025 23:35:23,1765668923595,-7,13/12/2025 16:35:23,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,6,4,3,Screen 2,advancementZone,audio_recording,4309.79999999702,,TRANSCODING START,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
46,1765668924403,13/12/2025 23:35:24,1765668924379,-7,13/12/2025 16:35:24,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,6,4,3,Screen 2,advancementZone,audio_recording,319.5,,TRANSCODING FINISH,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
47,1765668924724,13/12/2025 23:35:24,1765668924383,-7,13/12/2025 16:35:24,250842,10,task-vo82,,51388901,6621a2f38453311275d17d65,14743096,,complete,,693df7ca0b7db9ca467c735e,computer,Desktop or Laptop,Windows 10,Edge 143.0.0.0,1536x864,1528x698,day1done,,,Stem completion (no orth),8,,,audio-Success,,,C,,attention_pass,,day1done,eligible,stemCompletion_all,stemCompletion_all,6,4,3,Screen 2,advancementZone,audio_recording,323.19999999552965,,250842-10-14743096-task-vo82-51388901-tabric-5-3.mp3,0,,,,,,,1,stemComp,ta.mp3,tabric,TA____
